  
  
  Y = 0.50000E+0001     
  Z = -.50000E+0000     
  Solids phase =  1
  Time average of Theta_m  from Time = 0.10000E+0003 to 0.20030E+0003 
  Time = 0.20030E+0003     
       X             Theta_m 
  -.62500E-0001  0.36013E-0002
  0.62500E-0001  0.36359E-0002
  0.18750E+0000  0.37232E-0002
  0.31250E+0000  0.39255E-0002
  0.43750E+0000  0.40079E-0002
  0.56250E+0000  0.40086E-0002
  0.68750E+0000  0.39611E-0002
  0.81250E+0000  0.38852E-0002
  0.93750E+0000  0.37927E-0002
  0.10625E+0001  0.36904E-0002
  0.11875E+0001  0.35822E-0002
  0.13125E+0001  0.34706E-0002
  0.14375E+0001  0.33568E-0002
  0.15625E+0001  0.32419E-0002
  0.16875E+0001  0.31262E-0002
  0.18125E+0001  0.30101E-0002
  0.19375E+0001  0.28937E-0002
  0.20625E+0001  0.27772E-0002
  0.21875E+0001  0.26606E-0002
  0.23125E+0001  0.25440E-0002
  0.24375E+0001  0.24274E-0002
  0.25625E+0001  0.23108E-0002
  0.26875E+0001  0.21942E-0002
  0.28125E+0001  0.20777E-0002
  0.29375E+0001  0.19612E-0002
  0.30625E+0001  0.18448E-0002
  0.31875E+0001  0.17285E-0002
  0.33125E+0001  0.16123E-0002
  0.34375E+0001  0.14962E-0002
  0.35625E+0001  0.13804E-0002
  0.36875E+0001  0.12648E-0002
  0.38125E+0001  0.11495E-0002
  0.39375E+0001  0.10348E-0002
  0.40625E+0001  0.92074E-0003
  0.41875E+0001  0.80786E-0003
  0.43125E+0001  0.69677E-0003
  0.44375E+0001  0.58868E-0003
  0.45625E+0001  0.48586E-0003
  0.46875E+0001  0.39272E-0003
  0.48125E+0001  0.31765E-0003
  0.49375E+0001  0.27397E-0003
  0.50625E+0001  0.27397E-0003
  0.51875E+0001  0.31765E-0003
  0.53125E+0001  0.39272E-0003
  0.54375E+0001  0.48586E-0003
  0.55625E+0001  0.58868E-0003
  0.56875E+0001  0.69677E-0003
  0.58125E+0001  0.80786E-0003
  0.59375E+0001  0.92074E-0003
  0.60625E+0001  0.10348E-0002
  0.61875E+0001  0.11495E-0002
  0.63125E+0001  0.12648E-0002
  0.64375E+0001  0.13804E-0002
  0.65625E+0001  0.14962E-0002
  0.66875E+0001  0.16123E-0002
  0.68125E+0001  0.17285E-0002
  0.69375E+0001  0.18448E-0002
  0.70625E+0001  0.19612E-0002
  0.71875E+0001  0.20777E-0002
  0.73125E+0001  0.21942E-0002
  0.74375E+0001  0.23108E-0002
  0.75625E+0001  0.24274E-0002
  0.76875E+0001  0.25440E-0002
  0.78125E+0001  0.26606E-0002
  0.79375E+0001  0.27772E-0002
  0.80625E+0001  0.28937E-0002
  0.81875E+0001  0.30101E-0002
  0.83125E+0001  0.31262E-0002
  0.84375E+0001  0.32419E-0002
  0.85625E+0001  0.33568E-0002
  0.86875E+0001  0.34706E-0002
  0.88125E+0001  0.35822E-0002
  0.89375E+0001  0.36904E-0002
  0.90625E+0001  0.37927E-0002
  0.91875E+0001  0.38852E-0002
  0.93125E+0001  0.39611E-0002
  0.94375E+0001  0.40086E-0002
  0.95625E+0001  0.40079E-0002
  0.96875E+0001  0.39255E-0002
  0.98125E+0001  0.37232E-0002
  0.99375E+0001  0.36359E-0002
  0.10062E+0002  0.36013E-0002
