  
  
  Y = 0.10000E+0002     
  Z = -.50000E+0000     
  Solids phase =  2
  Time average of V_s      from Time = 0.10000E+0003 to 0.20030E+0003 
  Time = 0.20030E+0003     
       X             V_s     
  -.62500E-0001  0.13203E+0002
  0.62500E-0001  0.51129E+0002
  0.18750E+0000  0.82756E+0002
  0.31250E+0000  0.11125E+0003
  0.43750E+0000  0.13833E+0003
  0.56250E+0000  0.16451E+0003
  0.68750E+0000  0.19003E+0003
  0.81250E+0000  0.21501E+0003
  0.93750E+0000  0.23953E+0003
  0.10625E+0001  0.26362E+0003
  0.11875E+0001  0.28730E+0003
  0.13125E+0001  0.31058E+0003
  0.14375E+0001  0.33347E+0003
  0.15625E+0001  0.35596E+0003
  0.16875E+0001  0.37804E+0003
  0.18125E+0001  0.39972E+0003
  0.19375E+0001  0.42099E+0003
  0.20625E+0001  0.44183E+0003
  0.21875E+0001  0.46225E+0003
  0.23125E+0001  0.48222E+0003
  0.24375E+0001  0.50175E+0003
  0.25625E+0001  0.52081E+0003
  0.26875E+0001  0.53941E+0003
  0.28125E+0001  0.55752E+0003
  0.29375E+0001  0.57513E+0003
  0.30625E+0001  0.59223E+0003
  0.31875E+0001  0.60880E+0003
  0.33125E+0001  0.62483E+0003
  0.34375E+0001  0.64028E+0003
  0.35625E+0001  0.65514E+0003
  0.36875E+0001  0.66939E+0003
  0.38125E+0001  0.68299E+0003
  0.39375E+0001  0.69590E+0003
  0.40625E+0001  0.70809E+0003
  0.41875E+0001  0.71949E+0003
  0.43125E+0001  0.73004E+0003
  0.44375E+0001  0.73965E+0003
  0.45625E+0001  0.74816E+0003
  0.46875E+0001  0.75533E+0003
  0.48125E+0001  0.76074E+0003
  0.49375E+0001  0.76376E+0003
  0.50625E+0001  0.76376E+0003
  0.51875E+0001  0.76074E+0003
  0.53125E+0001  0.75533E+0003
  0.54375E+0001  0.74816E+0003
  0.55625E+0001  0.73965E+0003
  0.56875E+0001  0.73004E+0003
  0.58125E+0001  0.71949E+0003
  0.59375E+0001  0.70809E+0003
  0.60625E+0001  0.69590E+0003
  0.61875E+0001  0.68299E+0003
  0.63125E+0001  0.66939E+0003
  0.64375E+0001  0.65514E+0003
  0.65625E+0001  0.64028E+0003
  0.66875E+0001  0.62483E+0003
  0.68125E+0001  0.60880E+0003
  0.69375E+0001  0.59223E+0003
  0.70625E+0001  0.57513E+0003
  0.71875E+0001  0.55752E+0003
  0.73125E+0001  0.53941E+0003
  0.74375E+0001  0.52081E+0003
  0.75625E+0001  0.50175E+0003
  0.76875E+0001  0.48222E+0003
  0.78125E+0001  0.46225E+0003
  0.79375E+0001  0.44183E+0003
  0.80625E+0001  0.42099E+0003
  0.81875E+0001  0.39972E+0003
  0.83125E+0001  0.37804E+0003
  0.84375E+0001  0.35596E+0003
  0.85625E+0001  0.33347E+0003
  0.86875E+0001  0.31058E+0003
  0.88125E+0001  0.28730E+0003
  0.89375E+0001  0.26362E+0003
  0.90625E+0001  0.23953E+0003
  0.91875E+0001  0.21501E+0003
  0.93125E+0001  0.19003E+0003
  0.94375E+0001  0.16451E+0003
  0.95625E+0001  0.13833E+0003
  0.96875E+0001  0.11125E+0003
  0.98125E+0001  0.82756E+0002
  0.99375E+0001  0.51129E+0002
  0.10062E+0002  0.13203E+0002
