3.77	1.121051	0.2	2.7	0.00E+00	0.00E+00
4.21	1.121051	0.2	2.7	0.00E+00	0.00E+00
4.65	1.121051	0.2	2.7	0.00E+00	0.00E+00
5.09	1.121051	0.2	2.7	0.00E+00	0.00E+00
5.53	1.121051	0.2	2.7	0.00E+00	0.00E+00
5.97	1.121051	0.2	2.7	0.00E+00	0.00E+00
6.41	1.121051	0.2	2.7	0.00E+00	0.00E+00
6.85	1.121051	0.2	2.7	0.00E+00	0.00E+00
7.29	1.121051	0.2	2.7	0.00E+00	0.00E+00
7.73	1.121051	0.2	2.7	0.00E+00	0.00E+00
8.17	1.121051	0.2	2.7	0.00E+00	0.00E+00
8.61	1.121051	0.2	2.7	0.00E+00	0.00E+00
9.05	1.121051	0.2	2.7	0.00E+00	0.00E+00
9.49	1.121051	0.2	2.7	0.00E+00	0.00E+00
9.93	1.121051	0.2	2.7	0.00E+00	0.00E+00
10.37	1.121051	0.2	2.7	0.00E+00	0.00E+00
10.81	1.121051	0.2	2.7	0.00E+00	0.00E+00
11.25	1.121051	0.2	2.7	0.00E+00	0.00E+00
11.69	1.121051	0.2	2.7	0.00E+00	0.00E+00
12.13	1.121051	0.2	2.7	0.00E+00	0.00E+00
12.57	1.121051	0.2	2.7	0.00E+00	0.00E+00
13.01	1.121051	0.2	2.7	0.00E+00	0.00E+00
13.45	1.121051	0.2	2.7	0.00E+00	0.00E+00
13.89	1.121051	0.2	2.7	0.00E+00	0.00E+00
14.33	1.121051	0.2	2.7	0.00E+00	0.00E+00
0.91	1.502102	0.2	2.7	0.00E+00	0.00E+00
1.35	1.502102	0.2	2.7	0.00E+00	0.00E+00
1.79	1.502102	0.2	2.7	0.00E+00	0.00E+00
2.23	1.502102	0.2	2.7	0.00E+00	0.00E+00
2.67	1.502102	0.2	2.7	0.00E+00	0.00E+00
3.11	1.502102	0.2	2.7	0.00E+00	0.00E+00
3.55	1.502102	0.2	2.7	0.00E+00	0.00E+00
3.99	1.502102	0.2	2.7	0.00E+00	0.00E+00
4.43	1.502102	0.2	2.7	0.00E+00	0.00E+00
4.87	1.502102	0.2	2.7	0.00E+00	0.00E+00
5.31	1.502102	0.2	2.7	0.00E+00	0.00E+00
5.75	1.502102	0.2	2.7	0.00E+00	0.00E+00
6.19	1.502102	0.2	2.7	0.00E+00	0.00E+00
6.63	1.502102	0.2	2.7	0.00E+00	0.00E+00
7.07	1.502102	0.2	2.7	0.00E+00	0.00E+00
7.51	1.502102	0.2	2.7	0.00E+00	0.00E+00
7.95	1.502102	0.2	2.7	0.00E+00	0.00E+00
8.39	1.502102	0.2	2.7	0.00E+00	0.00E+00
8.83	1.502102	0.2	2.7	0.00E+00	0.00E+00
9.27	1.502102	0.2	2.7	0.00E+00	0.00E+00
9.71	1.502102	0.2	2.7	0.00E+00	0.00E+00
10.15	1.502102	0.2	2.7	0.00E+00	0.00E+00
10.59	1.502102	0.2	2.7	0.00E+00	0.00E+00
11.03	1.502102	0.2	2.7	0.00E+00	0.00E+00
11.47	1.502102	0.2	2.7	0.00E+00	0.00E+00
11.91	1.502102	0.2	2.7	0.00E+00	0.00E+00
12.35	1.502102	0.2	2.7	0.00E+00	0.00E+00
12.79	1.502102	0.2	2.7	0.00E+00	0.00E+00
13.23	1.502102	0.2	2.7	0.00E+00	0.00E+00
13.67	1.502102	0.2	2.7	0.00E+00	0.00E+00
14.11	1.502102	0.2	2.7	0.00E+00	0.00E+00
0.69	1.883154	0.2	2.7	0.00E+00	0.00E+00
1.13	1.883154	0.2	2.7	0.00E+00	0.00E+00
1.57	1.883154	0.2	2.7	0.00E+00	0.00E+00
2.01	1.883154	0.2	2.7	0.00E+00	0.00E+00
2.45	1.883154	0.2	2.7	0.00E+00	0.00E+00
2.89	1.883154	0.2	2.7	0.00E+00	0.00E+00
3.33	1.883154	0.2	2.7	0.00E+00	0.00E+00
3.77	1.883154	0.2	2.7	0.00E+00	0.00E+00
4.21	1.883154	0.2	2.7	0.00E+00	0.00E+00
4.65	1.883154	0.2	2.7	0.00E+00	0.00E+00
5.09	1.883154	0.2	2.7	0.00E+00	0.00E+00
5.53	1.883154	0.2	2.7	0.00E+00	0.00E+00
5.97	1.883154	0.2	2.7	0.00E+00	0.00E+00
6.41	1.883154	0.2	2.7	0.00E+00	0.00E+00
6.85	1.883154	0.2	2.7	0.00E+00	0.00E+00
7.29	1.883154	0.2	2.7	0.00E+00	0.00E+00
7.73	1.883154	0.2	2.7	0.00E+00	0.00E+00
8.17	1.883154	0.2	2.7	0.00E+00	0.00E+00
8.61	1.883154	0.2	2.7	0.00E+00	0.00E+00
9.05	1.883154	0.2	2.7	0.00E+00	0.00E+00
9.49	1.883154	0.2	2.7	0.00E+00	0.00E+00
9.93	1.883154	0.2	2.7	0.00E+00	0.00E+00
10.37	1.883154	0.2	2.7	0.00E+00	0.00E+00
10.81	1.883154	0.2	2.7	0.00E+00	0.00E+00
11.25	1.883154	0.2	2.7	0.00E+00	0.00E+00
11.69	1.883154	0.2	2.7	0.00E+00	0.00E+00
12.13	1.883154	0.2	2.7	0.00E+00	0.00E+00
12.57	1.883154	0.2	2.7	0.00E+00	0.00E+00
13.01	1.883154	0.2	2.7	0.00E+00	0.00E+00
13.45	1.883154	0.2	2.7	0.00E+00	0.00E+00
13.89	1.883154	0.2	2.7	0.00E+00	0.00E+00
14.33	1.883154	0.2	2.7	0.00E+00	0.00E+00
0.91	2.264205	0.2	2.7	0.00E+00	0.00E+00
1.35	2.264205	0.2	2.7	0.00E+00	0.00E+00
1.79	2.264205	0.2	2.7	0.00E+00	0.00E+00
2.23	2.264205	0.2	2.7	0.00E+00	0.00E+00
2.67	2.264205	0.2	2.7	0.00E+00	0.00E+00
3.11	2.264205	0.2	2.7	0.00E+00	0.00E+00
3.55	2.264205	0.2	2.7	0.00E+00	0.00E+00
3.99	2.264205	0.2	2.7	0.00E+00	0.00E+00
4.43	2.264205	0.2	2.7	0.00E+00	0.00E+00
4.87	2.264205	0.2	2.7	0.00E+00	0.00E+00
5.31	2.264205	0.2	2.7	0.00E+00	0.00E+00
5.75	2.264205	0.2	2.7	0.00E+00	0.00E+00
6.19	2.264205	0.2	2.7	0.00E+00	0.00E+00
6.63	2.264205	0.2	2.7	0.00E+00	0.00E+00
7.07	2.264205	0.2	2.7	0.00E+00	0.00E+00
7.51	2.264205	0.2	2.7	0.00E+00	0.00E+00
7.95	2.264205	0.2	2.7	0.00E+00	0.00E+00
8.39	2.264205	0.2	2.7	0.00E+00	0.00E+00
8.83	2.264205	0.2	2.7	0.00E+00	0.00E+00
9.27	2.264205	0.2	2.7	0.00E+00	0.00E+00
9.71	2.264205	0.2	2.7	0.00E+00	0.00E+00
10.15	2.264205	0.2	2.7	0.00E+00	0.00E+00
10.59	2.264205	0.2	2.7	0.00E+00	0.00E+00
11.03	2.264205	0.2	2.7	0.00E+00	0.00E+00
11.47	2.264205	0.2	2.7	0.00E+00	0.00E+00
11.91	2.264205	0.2	2.7	0.00E+00	0.00E+00
12.35	2.264205	0.2	2.7	0.00E+00	0.00E+00
12.79	2.264205	0.2	2.7	0.00E+00	0.00E+00
13.23	2.264205	0.2	2.7	0.00E+00	0.00E+00
13.67	2.264205	0.2	2.7	0.00E+00	0.00E+00
14.11	2.264205	0.2	2.7	0.00E+00	0.00E+00
0.69	2.645256	0.2	2.7	0.00E+00	0.00E+00
1.13	2.645256	0.2	2.7	0.00E+00	0.00E+00
1.57	2.645256	0.2	2.7	0.00E+00	0.00E+00
2.01	2.645256	0.2	2.7	0.00E+00	0.00E+00
2.45	2.645256	0.2	2.7	0.00E+00	0.00E+00
2.89	2.645256	0.2	2.7	0.00E+00	0.00E+00
3.33	2.645256	0.2	2.7	0.00E+00	0.00E+00
3.77	2.645256	0.2	2.7	0.00E+00	0.00E+00
4.21	2.645256	0.2	2.7	0.00E+00	0.00E+00
4.65	2.645256	0.2	2.7	0.00E+00	0.00E+00
5.09	2.645256	0.2	2.7	0.00E+00	0.00E+00
5.53	2.645256	0.2	2.7	0.00E+00	0.00E+00
5.97	2.645256	0.2	2.7	0.00E+00	0.00E+00
6.41	2.645256	0.2	2.7	0.00E+00	0.00E+00
6.85	2.645256	0.2	2.7	0.00E+00	0.00E+00
7.29	2.645256	0.2	2.7	0.00E+00	0.00E+00
7.73	2.645256	0.2	2.7	0.00E+00	0.00E+00
8.17	2.645256	0.2	2.7	0.00E+00	0.00E+00
8.61	2.645256	0.2	2.7	0.00E+00	0.00E+00
9.05	2.645256	0.2	2.7	0.00E+00	0.00E+00
9.49	2.645256	0.2	2.7	0.00E+00	0.00E+00
9.93	2.645256	0.2	2.7	0.00E+00	0.00E+00
10.37	2.645256	0.2	2.7	0.00E+00	0.00E+00
10.81	2.645256	0.2	2.7	0.00E+00	0.00E+00
11.25	2.645256	0.2	2.7	0.00E+00	0.00E+00
11.69	2.645256	0.2	2.7	0.00E+00	0.00E+00
12.13	2.645256	0.2	2.7	0.00E+00	0.00E+00
12.57	2.645256	0.2	2.7	0.00E+00	0.00E+00
13.01	2.645256	0.2	2.7	0.00E+00	0.00E+00
13.45	2.645256	0.2	2.7	0.00E+00	0.00E+00
13.89	2.645256	0.2	2.7	0.00E+00	0.00E+00
14.33	2.645256	0.2	2.7	0.00E+00	0.00E+00
0.91	3.026307	0.2	2.7	0.00E+00	0.00E+00
1.35	3.026307	0.2	2.7	0.00E+00	0.00E+00
1.79	3.026307	0.2	2.7	0.00E+00	0.00E+00
2.23	3.026307	0.2	2.7	0.00E+00	0.00E+00
2.67	3.026307	0.2	2.7	0.00E+00	0.00E+00
3.11	3.026307	0.2	2.7	0.00E+00	0.00E+00
3.55	3.026307	0.2	2.7	0.00E+00	0.00E+00
3.99	3.026307	0.2	2.7	0.00E+00	0.00E+00
4.43	3.026307	0.2	2.7	0.00E+00	0.00E+00
4.87	3.026307	0.2	2.7	0.00E+00	0.00E+00
5.31	3.026307	0.2	2.7	0.00E+00	0.00E+00
5.75	3.026307	0.2	2.7	0.00E+00	0.00E+00
6.19	3.026307	0.2	2.7	0.00E+00	0.00E+00
6.63	3.026307	0.2	2.7	0.00E+00	0.00E+00
7.07	3.026307	0.2	2.7	0.00E+00	0.00E+00
7.51	3.026307	0.2	2.7	0.00E+00	0.00E+00
7.95	3.026307	0.2	2.7	0.00E+00	0.00E+00
8.39	3.026307	0.2	2.7	0.00E+00	0.00E+00
8.83	3.026307	0.2	2.7	0.00E+00	0.00E+00
9.27	3.026307	0.2	2.7	0.00E+00	0.00E+00
9.71	3.026307	0.2	2.7	0.00E+00	0.00E+00
10.15	3.026307	0.2	2.7	0.00E+00	0.00E+00
10.59	3.026307	0.2	2.7	0.00E+00	0.00E+00
11.03	3.026307	0.2	2.7	0.00E+00	0.00E+00
11.47	3.026307	0.2	2.7	0.00E+00	0.00E+00
11.91	3.026307	0.2	2.7	0.00E+00	0.00E+00
12.35	3.026307	0.2	2.7	0.00E+00	0.00E+00
12.79	3.026307	0.2	2.7	0.00E+00	0.00E+00
13.23	3.026307	0.2	2.7	0.00E+00	0.00E+00
13.67	3.026307	0.2	2.7	0.00E+00	0.00E+00
14.11	3.026307	0.2	2.7	0.00E+00	0.00E+00
0.69	3.407358	0.2	2.7	0.00E+00	0.00E+00
1.13	3.407358	0.2	2.7	0.00E+00	0.00E+00
1.57	3.407358	0.2	2.7	0.00E+00	0.00E+00
2.01	3.407358	0.2	2.7	0.00E+00	0.00E+00
2.45	3.407358	0.2	2.7	0.00E+00	0.00E+00
2.89	3.407358	0.2	2.7	0.00E+00	0.00E+00
3.33	3.407358	0.2	2.7	0.00E+00	0.00E+00
3.77	3.407358	0.2	2.7	0.00E+00	0.00E+00
4.21	3.407358	0.2	2.7	0.00E+00	0.00E+00
4.65	3.407358	0.2	2.7	0.00E+00	0.00E+00
5.09	3.407358	0.2	2.7	0.00E+00	0.00E+00
5.53	3.407358	0.2	2.7	0.00E+00	0.00E+00
5.97	3.407358	0.2	2.7	0.00E+00	0.00E+00
6.41	3.407358	0.2	2.7	0.00E+00	0.00E+00
6.85	3.407358	0.2	2.7	0.00E+00	0.00E+00
7.29	3.407358	0.2	2.7	0.00E+00	0.00E+00
7.73	3.407358	0.2	2.7	0.00E+00	0.00E+00
8.17	3.407358	0.2	2.7	0.00E+00	0.00E+00
8.61	3.407358	0.2	2.7	0.00E+00	0.00E+00
9.05	3.407358	0.2	2.7	0.00E+00	0.00E+00
9.49	3.407358	0.2	2.7	0.00E+00	0.00E+00
9.93	3.407358	0.2	2.7	0.00E+00	0.00E+00
10.37	3.407358	0.2	2.7	0.00E+00	0.00E+00
10.81	3.407358	0.2	2.7	0.00E+00	0.00E+00
11.25	3.407358	0.2	2.7	0.00E+00	0.00E+00
11.69	3.407358	0.2	2.7	0.00E+00	0.00E+00
12.13	3.407358	0.2	2.7	0.00E+00	0.00E+00
12.57	3.407358	0.2	2.7	0.00E+00	0.00E+00
13.01	3.407358	0.2	2.7	0.00E+00	0.00E+00
13.45	3.407358	0.2	2.7	0.00E+00	0.00E+00
13.89	3.407358	0.2	2.7	0.00E+00	0.00E+00
14.33	3.407358	0.2	2.7	0.00E+00	0.00E+00
0.91	3.788409	0.2	2.7	0.00E+00	0.00E+00
1.35	3.788409	0.2	2.7	0.00E+00	0.00E+00
1.79	3.788409	0.2	2.7	0.00E+00	0.00E+00
2.23	3.788409	0.2	2.7	0.00E+00	0.00E+00
2.67	3.788409	0.2	2.7	0.00E+00	0.00E+00
3.11	3.788409	0.2	2.7	0.00E+00	0.00E+00
3.55	3.788409	0.2	2.7	0.00E+00	0.00E+00
3.99	3.788409	0.2	2.7	0.00E+00	0.00E+00
4.43	3.788409	0.2	2.7	0.00E+00	0.00E+00
4.87	3.788409	0.2	2.7	0.00E+00	0.00E+00
5.31	3.788409	0.2	2.7	0.00E+00	0.00E+00
5.75	3.788409	0.2	2.7	0.00E+00	0.00E+00
6.19	3.788409	0.2	2.7	0.00E+00	0.00E+00
6.63	3.788409	0.2	2.7	0.00E+00	0.00E+00
7.07	3.788409	0.2	2.7	0.00E+00	0.00E+00
7.51	3.788409	0.2	2.7	0.00E+00	0.00E+00
7.95	3.788409	0.2	2.7	0.00E+00	0.00E+00
8.39	3.788409	0.2	2.7	0.00E+00	0.00E+00
8.83	3.788409	0.2	2.7	0.00E+00	0.00E+00
9.27	3.788409	0.2	2.7	0.00E+00	0.00E+00
9.71	3.788409	0.2	2.7	0.00E+00	0.00E+00
10.15	3.788409	0.2	2.7	0.00E+00	0.00E+00
10.59	3.788409	0.2	2.7	0.00E+00	0.00E+00
11.03	3.788409	0.2	2.7	0.00E+00	0.00E+00
11.47	3.788409	0.2	2.7	0.00E+00	0.00E+00
11.91	3.788409	0.2	2.7	0.00E+00	0.00E+00
12.35	3.788409	0.2	2.7	0.00E+00	0.00E+00
12.79	3.788409	0.2	2.7	0.00E+00	0.00E+00
13.23	3.788409	0.2	2.7	0.00E+00	0.00E+00
13.67	3.788409	0.2	2.7	0.00E+00	0.00E+00
14.11	3.788409	0.2	2.7	0.00E+00	0.00E+00
0.69	4.169461	0.2	2.7	0.00E+00	0.00E+00
1.13	4.169461	0.2	2.7	0.00E+00	0.00E+00
1.57	4.169461	0.2	2.7	0.00E+00	0.00E+00
2.01	4.169461	0.2	2.7	0.00E+00	0.00E+00
2.45	4.169461	0.2	2.7	0.00E+00	0.00E+00
2.89	4.169461	0.2	2.7	0.00E+00	0.00E+00
3.33	4.169461	0.2	2.7	0.00E+00	0.00E+00
3.77	4.169461	0.2	2.7	0.00E+00	0.00E+00
4.21	4.169461	0.2	2.7	0.00E+00	0.00E+00
4.65	4.169461	0.2	2.7	0.00E+00	0.00E+00
5.09	4.169461	0.2	2.7	0.00E+00	0.00E+00
5.53	4.169461	0.2	2.7	0.00E+00	0.00E+00
5.97	4.169461	0.2	2.7	0.00E+00	0.00E+00
6.41	4.169461	0.2	2.7	0.00E+00	0.00E+00
6.85	4.169461	0.2	2.7	0.00E+00	0.00E+00
7.29	4.169461	0.2	2.7	0.00E+00	0.00E+00
7.73	4.169461	0.2	2.7	0.00E+00	0.00E+00
8.17	4.169461	0.2	2.7	0.00E+00	0.00E+00
8.61	4.169461	0.2	2.7	0.00E+00	0.00E+00
9.05	4.169461	0.2	2.7	0.00E+00	0.00E+00
9.49	4.169461	0.2	2.7	0.00E+00	0.00E+00
9.93	4.169461	0.2	2.7	0.00E+00	0.00E+00
10.37	4.169461	0.2	2.7	0.00E+00	0.00E+00
10.81	4.169461	0.2	2.7	0.00E+00	0.00E+00
11.25	4.169461	0.2	2.7	0.00E+00	0.00E+00
11.69	4.169461	0.2	2.7	0.00E+00	0.00E+00
12.13	4.169461	0.2	2.7	0.00E+00	0.00E+00
12.57	4.169461	0.2	2.7	0.00E+00	0.00E+00
13.01	4.169461	0.2	2.7	0.00E+00	0.00E+00
13.45	4.169461	0.2	2.7	0.00E+00	0.00E+00
13.89	4.169461	0.2	2.7	0.00E+00	0.00E+00
14.33	4.169461	0.2	2.7	0.00E+00	0.00E+00
0.91	4.550512	0.2	2.7	0.00E+00	0.00E+00
1.35	4.550512	0.2	2.7	0.00E+00	0.00E+00
1.79	4.550512	0.2	2.7	0.00E+00	0.00E+00
2.23	4.550512	0.2	2.7	0.00E+00	0.00E+00
2.67	4.550512	0.2	2.7	0.00E+00	0.00E+00
3.11	4.550512	0.2	2.7	0.00E+00	0.00E+00
3.55	4.550512	0.2	2.7	0.00E+00	0.00E+00
3.99	4.550512	0.2	2.7	0.00E+00	0.00E+00
4.43	4.550512	0.2	2.7	0.00E+00	0.00E+00
4.87	4.550512	0.2	2.7	0.00E+00	0.00E+00
5.31	4.550512	0.2	2.7	0.00E+00	0.00E+00
5.75	4.550512	0.2	2.7	0.00E+00	0.00E+00
6.19	4.550512	0.2	2.7	0.00E+00	0.00E+00
6.63	4.550512	0.2	2.7	0.00E+00	0.00E+00
7.07	4.550512	0.2	2.7	0.00E+00	0.00E+00
7.51	4.550512	0.2	2.7	0.00E+00	0.00E+00
7.95	4.550512	0.2	2.7	0.00E+00	0.00E+00
8.39	4.550512	0.2	2.7	0.00E+00	0.00E+00
8.83	4.550512	0.2	2.7	0.00E+00	0.00E+00
9.27	4.550512	0.2	2.7	0.00E+00	0.00E+00
9.71	4.550512	0.2	2.7	0.00E+00	0.00E+00
10.15	4.550512	0.2	2.7	0.00E+00	0.00E+00
10.59	4.550512	0.2	2.7	0.00E+00	0.00E+00
11.03	4.550512	0.2	2.7	0.00E+00	0.00E+00
11.47	4.550512	0.2	2.7	0.00E+00	0.00E+00
11.91	4.550512	0.2	2.7	0.00E+00	0.00E+00
12.35	4.550512	0.2	2.7	0.00E+00	0.00E+00
12.79	4.550512	0.2	2.7	0.00E+00	0.00E+00
13.23	4.550512	0.2	2.7	0.00E+00	0.00E+00
13.67	4.550512	0.2	2.7	0.00E+00	0.00E+00
14.11	4.550512	0.2	2.7	0.00E+00	0.00E+00
0.69	4.931563	0.2	2.7	0.00E+00	0.00E+00
1.13	4.931563	0.2	2.7	0.00E+00	0.00E+00
1.57	4.931563	0.2	2.7	0.00E+00	0.00E+00
2.01	4.931563	0.2	2.7	0.00E+00	0.00E+00
2.45	4.931563	0.2	2.7	0.00E+00	0.00E+00
2.89	4.931563	0.2	2.7	0.00E+00	0.00E+00
3.33	4.931563	0.2	2.7	0.00E+00	0.00E+00
3.77	4.931563	0.2	2.7	0.00E+00	0.00E+00
4.21	4.931563	0.2	2.7	0.00E+00	0.00E+00
4.65	4.931563	0.2	2.7	0.00E+00	0.00E+00
5.09	4.931563	0.2	2.7	0.00E+00	0.00E+00
5.53	4.931563	0.2	2.7	0.00E+00	0.00E+00
5.97	4.931563	0.2	2.7	0.00E+00	0.00E+00
6.41	4.931563	0.2	2.7	0.00E+00	0.00E+00
6.85	4.931563	0.2	2.7	0.00E+00	0.00E+00
7.29	4.931563	0.2	2.7	0.00E+00	0.00E+00
7.73	4.931563	0.2	2.7	0.00E+00	0.00E+00
8.17	4.931563	0.2	2.7	0.00E+00	0.00E+00
8.61	4.931563	0.2	2.7	0.00E+00	0.00E+00
9.05	4.931563	0.2	2.7	0.00E+00	0.00E+00
9.49	4.931563	0.2	2.7	0.00E+00	0.00E+00
9.93	4.931563	0.2	2.7	0.00E+00	0.00E+00
10.37	4.931563	0.2	2.7	0.00E+00	0.00E+00
10.81	4.931563	0.2	2.7	0.00E+00	0.00E+00
11.25	4.931563	0.2	2.7	0.00E+00	0.00E+00
11.69	4.931563	0.2	2.7	0.00E+00	0.00E+00
12.13	4.931563	0.2	2.7	0.00E+00	0.00E+00
12.57	4.931563	0.2	2.7	0.00E+00	0.00E+00
13.01	4.931563	0.2	2.7	0.00E+00	0.00E+00
13.45	4.931563	0.2	2.7	0.00E+00	0.00E+00
13.89	4.931563	0.2	2.7	0.00E+00	0.00E+00
14.33	4.931563	0.2	2.7	0.00E+00	0.00E+00
0.91	5.312614	0.2	2.7	0.00E+00	0.00E+00
1.35	5.312614	0.2	2.7	0.00E+00	0.00E+00
1.79	5.312614	0.2	2.7	0.00E+00	0.00E+00
2.23	5.312614	0.2	2.7	0.00E+00	0.00E+00
2.67	5.312614	0.2	2.7	0.00E+00	0.00E+00
3.11	5.312614	0.2	2.7	0.00E+00	0.00E+00
3.55	5.312614	0.2	2.7	0.00E+00	0.00E+00
3.99	5.312614	0.2	2.7	0.00E+00	0.00E+00
4.43	5.312614	0.2	2.7	0.00E+00	0.00E+00
4.87	5.312614	0.2	2.7	0.00E+00	0.00E+00
5.31	5.312614	0.2	2.7	0.00E+00	0.00E+00
5.75	5.312614	0.2	2.7	0.00E+00	0.00E+00
6.19	5.312614	0.2	2.7	0.00E+00	0.00E+00
6.63	5.312614	0.2	2.7	0.00E+00	0.00E+00
7.07	5.312614	0.2	2.7	0.00E+00	0.00E+00
7.51	5.312614	0.2	2.7	0.00E+00	0.00E+00
7.95	5.312614	0.2	2.7	0.00E+00	0.00E+00
8.39	5.312614	0.2	2.7	0.00E+00	0.00E+00
8.83	5.312614	0.2	2.7	0.00E+00	0.00E+00
9.27	5.312614	0.2	2.7	0.00E+00	0.00E+00
9.71	5.312614	0.2	2.7	0.00E+00	0.00E+00
10.15	5.312614	0.2	2.7	0.00E+00	0.00E+00
10.59	5.312614	0.2	2.7	0.00E+00	0.00E+00
11.03	5.312614	0.2	2.7	0.00E+00	0.00E+00
11.47	5.312614	0.2	2.7	0.00E+00	0.00E+00
11.91	5.312614	0.2	2.7	0.00E+00	0.00E+00
12.35	5.312614	0.2	2.7	0.00E+00	0.00E+00
12.79	5.312614	0.2	2.7	0.00E+00	0.00E+00
13.23	5.312614	0.2	2.7	0.00E+00	0.00E+00
13.67	5.312614	0.2	2.7	0.00E+00	0.00E+00
14.11	5.312614	0.2	2.7	0.00E+00	0.00E+00
0.69	5.693665	0.2	2.7	0.00E+00	0.00E+00
1.13	5.693665	0.2	2.7	0.00E+00	0.00E+00
1.57	5.693665	0.2	2.7	0.00E+00	0.00E+00
2.01	5.693665	0.2	2.7	0.00E+00	0.00E+00
2.45	5.693665	0.2	2.7	0.00E+00	0.00E+00
2.89	5.693665	0.2	2.7	0.00E+00	0.00E+00
3.33	5.693665	0.2	2.7	0.00E+00	0.00E+00
3.77	5.693665	0.2	2.7	0.00E+00	0.00E+00
4.21	5.693665	0.2	2.7	0.00E+00	0.00E+00
4.65	5.693665	0.2	2.7	0.00E+00	0.00E+00
5.09	5.693665	0.2	2.7	0.00E+00	0.00E+00
5.53	5.693665	0.2	2.7	0.00E+00	0.00E+00
5.97	5.693665	0.2	2.7	0.00E+00	0.00E+00
6.41	5.693665	0.2	2.7	0.00E+00	0.00E+00
6.85	5.693665	0.2	2.7	0.00E+00	0.00E+00
7.29	5.693665	0.2	2.7	0.00E+00	0.00E+00
7.73	5.693665	0.2	2.7	0.00E+00	0.00E+00
8.17	5.693665	0.2	2.7	0.00E+00	0.00E+00
8.61	5.693665	0.2	2.7	0.00E+00	0.00E+00
9.05	5.693665	0.2	2.7	0.00E+00	0.00E+00
9.49	5.693665	0.2	2.7	0.00E+00	0.00E+00
9.93	5.693665	0.2	2.7	0.00E+00	0.00E+00
10.37	5.693665	0.2	2.7	0.00E+00	0.00E+00
10.81	5.693665	0.2	2.7	0.00E+00	0.00E+00
11.25	5.693665	0.2	2.7	0.00E+00	0.00E+00
11.69	5.693665	0.2	2.7	0.00E+00	0.00E+00
12.13	5.693665	0.2	2.7	0.00E+00	0.00E+00
12.57	5.693665	0.2	2.7	0.00E+00	0.00E+00
13.01	5.693665	0.2	2.7	0.00E+00	0.00E+00
13.45	5.693665	0.2	2.7	0.00E+00	0.00E+00
13.89	5.693665	0.2	2.7	0.00E+00	0.00E+00
14.33	5.693665	0.2	2.7	0.00E+00	0.00E+00
0.91	6.074716	0.2	2.7	0.00E+00	0.00E+00
1.35	6.074716	0.2	2.7	0.00E+00	0.00E+00
1.79	6.074716	0.2	2.7	0.00E+00	0.00E+00
2.23	6.074716	0.2	2.7	0.00E+00	0.00E+00
2.67	6.074716	0.2	2.7	0.00E+00	0.00E+00
3.11	6.074716	0.2	2.7	0.00E+00	0.00E+00
3.55	6.074716	0.2	2.7	0.00E+00	0.00E+00
3.99	6.074716	0.2	2.7	0.00E+00	0.00E+00
4.43	6.074716	0.2	2.7	0.00E+00	0.00E+00
4.87	6.074716	0.2	2.7	0.00E+00	0.00E+00
